dataset,state,year,number_of_rows,column,noise_type,proportion
current_population_survey,AZ,2021,81868,first_name,use_nickname,0.5853935603654664
current_population_survey,AZ,2022,72800,first_name,use_nickname,0.584217032967033
current_population_survey,AZ,2023,71898,first_name,use_nickname,0.583729728226098
current_population_survey,AZ,2024,81100,first_name,use_nickname,0.5769667077681874
current_population_survey,AZ,2025,68405,first_name,use_nickname,0.5729698121482347
current_population_survey,AZ,2026,68651,first_name,use_nickname,0.568425805887751
current_population_survey,AZ,2027,66603,first_name,use_nickname,0.5648844646637539
current_population_survey,AZ,2028,66298,first_name,use_nickname,0.5618118193610667
current_population_survey,AZ,2029,65891,first_name,use_nickname,0.5547646871348135
current_population_survey,AZ,2030,79568,first_name,use_nickname,0.5502211944500301
current_population_survey,AZ,2031,79663,first_name,use_nickname,0.5446945256894669
current_population_survey,AZ,2032,79785,first_name,use_nickname,0.5418813060099016
current_population_survey,AZ,2033,79868,first_name,use_nickname,0.5358842089447589
current_population_survey,AZ,2034,63407,first_name,use_nickname,0.5302095983093349
current_population_survey,AZ,2035,61706,first_name,use_nickname,0.5293974654004473
current_population_survey,AZ,2036,62053,first_name,use_nickname,0.5260503118302097
current_population_survey,AZ,2037,97364,first_name,use_nickname,0.5178402695041289
current_population_survey,AZ,2038,60941,first_name,use_nickname,0.519026599497875
current_population_survey,AZ,2039,60511,first_name,use_nickname,0.5147824362512601
current_population_survey,AZ,2040,79050,first_name,use_nickname,0.509146110056926
current_population_survey,AZ,2041,27686,first_name,use_nickname,0.5087047605287871
current_population_survey,CA,2019,427112,first_name,use_nickname,0.5964945962651482
current_population_survey,CA,2020,446522,first_name,use_nickname,0.5883315939640152
current_population_survey,CA,2021,424343,first_name,use_nickname,0.5889693007779084
current_population_survey,CA,2022,391891,first_name,use_nickname,0.5835882936837029
current_population_survey,CA,2023,396898,first_name,use_nickname,0.5779318615866041
current_population_survey,CA,2024,376528,first_name,use_nickname,0.5737342242807972
current_population_survey,CA,2025,371232,first_name,use_nickname,0.567262520472373
current_population_survey,CA,2026,365598,first_name,use_nickname,0.5637667602120362
current_population_survey,CA,2027,361401,first_name,use_nickname,0.5621677859220091
current_population_survey,CA,2028,343581,first_name,use_nickname,0.5569312622060009
current_population_survey,CA,2029,379394,first_name,use_nickname,0.5528553429943541
current_population_survey,CA,2030,376739,first_name,use_nickname,0.5493113269398708
current_population_survey,CA,2031,361146,first_name,use_nickname,0.5429576957795462
current_population_survey,CA,2032,324293,first_name,use_nickname,0.5407887311782863
current_population_survey,CA,2033,371137,first_name,use_nickname,0.5367209413235544
current_population_survey,CA,2034,336266,first_name,use_nickname,0.5336965378599086
current_population_survey,CA,2035,335294,first_name,use_nickname,0.5272656236019732
current_population_survey,CA,2036,367578,first_name,use_nickname,0.523698371502103
current_population_survey,CA,2037,329530,first_name,use_nickname,0.5201802567292811
current_population_survey,CA,2038,345483,first_name,use_nickname,0.5147489167339637
current_population_survey,CA,2039,327683,first_name,use_nickname,0.510856529023477
current_population_survey,CA,2040,324736,first_name,use_nickname,0.5098633967284194
current_population_survey,CA,2041,160386,first_name,use_nickname,0.5017894329929046
current_population_survey,CO,2019,61603,first_name,use_nickname,0.5962534292161096
current_population_survey,CO,2020,59829,first_name,use_nickname,0.589831018402447
current_population_survey,CO,2021,65996,first_name,use_nickname,0.5903085035456694
current_population_survey,CO,2022,57280,first_name,use_nickname,0.5819308659217877
current_population_survey,CO,2023,55781,first_name,use_nickname,0.5799824312938098
current_population_survey,CO,2024,54501,first_name,use_nickname,0.574246344103778
current_population_survey,CO,2025,54009,first_name,use_nickname,0.5734414634597937
current_population_survey,CO,2026,53284,first_name,use_nickname,0.569364161849711
current_population_survey,CO,2027,76852,first_name,use_nickname,0.5657367407484516
current_population_survey,CO,2028,79094,first_name,use_nickname,0.5594482514476445
current_population_survey,CO,2029,50796,first_name,use_nickname,0.5547090322072604
current_population_survey,CO,2030,51216,first_name,use_nickname,0.5510973133395813
current_population_survey,CO,2031,50653,first_name,use_nickname,0.5479043689416224
current_population_survey,CO,2032,49623,first_name,use_nickname,0.5496644701045886
current_population_survey,CO,2033,96157,first_name,use_nickname,0.5383903407968219
current_population_survey,CO,2034,48099,first_name,use_nickname,0.529033867647976
current_population_survey,CO,2035,48358,first_name,use_nickname,0.5357955250423921
current_population_survey,CO,2036,48074,first_name,use_nickname,0.5270000416025294
current_population_survey,CO,2037,47463,first_name,use_nickname,0.5191412257969366
current_population_survey,CO,2038,66846,first_name,use_nickname,0.511264697962481
current_population_survey,CO,2039,47682,first_name,use_nickname,0.5125414202424395
current_population_survey,CO,2040,67387,first_name,use_nickname,0.5030347099588941
current_population_survey,CO,2041,41120,first_name,use_nickname,0.4980058365758755
current_population_survey,CT,2019,38396,first_name,use_nickname,0.6001666840295864
current_population_survey,CT,2020,37582,first_name,use_nickname,0.5997285934756
current_population_survey,CT,2021,37518,first_name,use_nickname,0.5934484780638627
current_population_survey,CT,2022,45008,first_name,use_nickname,0.5839850693210096
current_population_survey,CT,2023,35552,first_name,use_nickname,0.5859304680468047
current_population_survey,CT,2024,35435,first_name,use_nickname,0.5765768308169889
current_population_survey,CT,2025,34432,first_name,use_nickname,0.5732748605947955
current_population_survey,CT,2026,33838,first_name,use_nickname,0.5696258644127904
current_population_survey,CT,2027,32537,first_name,use_nickname,0.5679687740111258
current_population_survey,CT,2028,33151,first_name,use_nickname,0.5610992126934331
current_population_survey,CT,2029,32588,first_name,use_nickname,0.5525346753406162
current_population_survey,CT,2030,47051,first_name,use_nickname,0.5440692015047501
current_population_survey,CT,2031,31909,first_name,use_nickname,0.5443291861230374
current_population_survey,CT,2032,31161,first_name,use_nickname,0.5488270594653574
current_population_survey,CT,2033,48708,first_name,use_nickname,0.5346554980701322
current_population_survey,CT,2034,30657,first_name,use_nickname,0.5363864696480413
current_population_survey,CT,2035,30591,first_name,use_nickname,0.5322807361642313
current_population_survey,CT,2036,29930,first_name,use_nickname,0.5323755429335115
current_population_survey,CT,2037,29672,first_name,use_nickname,0.5253437584254516
current_population_survey,CT,2038,29451,first_name,use_nickname,0.5190995212386676
current_population_survey,CT,2039,29610,first_name,use_nickname,0.5100303951367782
current_population_survey,CT,2040,29477,first_name,use_nickname,0.5097872917868168
current_population_survey,CT,2041,13671,first_name,use_nickname,0.507717065320752
current_population_survey,DC,2019,6844,first_name,use_nickname,0.6028638223261251
current_population_survey,DC,2020,6634,first_name,use_nickname,0.5866747060596925
current_population_survey,DC,2021,6720,first_name,use_nickname,0.5794642857142858
current_population_survey,DC,2022,6609,first_name,use_nickname,0.5792101679527917
current_population_survey,DC,2023,6115,first_name,use_nickname,0.5895339329517579
current_population_survey,DC,2024,6610,first_name,use_nickname,0.5605143721633888
current_population_survey,DC,2025,6073,first_name,use_nickname,0.5694055656183106
current_population_survey,DC,2026,6209,first_name,use_nickname,0.5638589144789822
current_population_survey,DC,2027,6229,first_name,use_nickname,0.5575533793546316
current_population_survey,DC,2028,6076,first_name,use_nickname,0.5462475312705728
current_population_survey,DC,2029,6106,first_name,use_nickname,0.5604323616115297
current_population_survey,DC,2030,5980,first_name,use_nickname,0.5426421404682275
current_population_survey,DC,2031,5925,first_name,use_nickname,0.5434599156118144
current_population_survey,DC,2032,5924,first_name,use_nickname,0.5405131667792032
current_population_survey,DC,2033,5905,first_name,use_nickname,0.5422523285351397
current_population_survey,DC,2034,5723,first_name,use_nickname,0.5381792766031801
current_population_survey,DC,2035,6041,first_name,use_nickname,0.544611819235226
current_population_survey,DC,2036,5462,first_name,use_nickname,0.5344196265104357
current_population_survey,DC,2037,5529,first_name,use_nickname,0.5055163682401881
current_population_survey,DC,2038,5772,first_name,use_nickname,0.5032917532917532
current_population_survey,DC,2039,5712,first_name,use_nickname,0.5145308123249299
current_population_survey,DC,2040,5736,first_name,use_nickname,0.49947698744769875
current_population_survey,DC,2041,2589,first_name,use_nickname,0.48744689069138664
current_population_survey,DE,2019,10088,first_name,use_nickname,0.6049762093576526
current_population_survey,DE,2020,9785,first_name,use_nickname,0.6017373530914665
current_population_survey,DE,2021,9529,first_name,use_nickname,0.5884143141987617
current_population_survey,DE,2022,9085,first_name,use_nickname,0.5993395707209687
current_population_survey,DE,2023,8897,first_name,use_nickname,0.5931212768348881
current_population_survey,DE,2024,8500,first_name,use_nickname,0.5904705882352941
current_population_survey,DE,2025,8530,first_name,use_nickname,0.5821805392731536
current_population_survey,DE,2026,8195,first_name,use_nickname,0.5736424649176327
current_population_survey,DE,2027,8039,first_name,use_nickname,0.572334867520836
current_population_survey,DE,2028,7948,first_name,use_nickname,0.5612732762959235
current_population_survey,DE,2029,7706,first_name,use_nickname,0.5532052945756554
current_population_survey,DE,2030,7818,first_name,use_nickname,0.5564082885648504
current_population_survey,DE,2031,7448,first_name,use_nickname,0.5414876476906552
current_population_survey,DE,2032,7604,first_name,use_nickname,0.5391899000526039
current_population_survey,DE,2033,7775,first_name,use_nickname,0.5381350482315113
current_population_survey,DE,2034,7179,first_name,use_nickname,0.5426939685192924
current_population_survey,DE,2035,7358,first_name,use_nickname,0.5376460994835554
current_population_survey,DE,2036,7086,first_name,use_nickname,0.5304826418289585
current_population_survey,DE,2037,6937,first_name,use_nickname,0.5304886838691076
current_population_survey,DE,2038,7020,first_name,use_nickname,0.5202279202279202
current_population_survey,DE,2039,7300,first_name,use_nickname,0.5182191780821918
